length,maxspeed,lanes,highway
18.828,25 mph,1,residential
79.468,25 mph,2,primary
127.39800000000001,25 mph,1,residential
80.13700000000001,25 mph,2,primary
19.064,25 mph,1,residential
79.89499999999998,25 mph,2,primary
127.659,25 mph,1,residential
79.775,25 mph,4,primary
19.745,25 mph,1,residential
79.164,25 mph,4,primary
80.453,25 mph,4,primary
126.73599999999999,,,residential
19.567,,,residential
79.96199999999999,25 mph,4,primary
20.076,25 mph,1,residential
95.231,,2,primary
79.783,,4,primary
135.391,,,residential
18.944,,,secondary
116.77400000000002,,2,secondary
77.049,,4,primary
135.845,,,residential
82.82300000000001,,4,primary
17.968,,,residential
79.494,,4,primary
167.316,,,residential
79.66100000000002,,3,primary
17.707,,,residential
80.30300000000001,,4,primary
191.274,,,residential
80.381,,4,primary
85.31,,3,primary
22.416,,,residential
84.7,,,residential
169.406,,2,primary
26.71,,,primary
162.292,,,primary
81.477,,1,primary
19.839,,,residential
267.409,,,residential
78.55,,3,primary
19.957,,,residential
268.05400000000003,,,residential
79.766,,3,primary
20.81,,,tertiary
165.74299999999997,,3,primary
223.999,,,tertiary
180.118,,,residential
78.307,,2,primary
492.434,,,residential
80.52000000000001,,"['2', '3']",primary
193.689,,,residential
79.15,,2,primary
18.629,,,residential
79.021,,"['2', '3']",primary
185.27200000000002,,,residential
79.231,,2,primary
18.918,,,residential
80.138,,"['2', '3']",primary
145.166,,,residential
78.565,,2,primary
18.071,,,residential
78.365,,2,primary
19.594,25 mph,4,secondary
135.977,25 mph,4,secondary
86.745,,2,primary
19.91,,,residential
84.54299999999999,,3,primary
119.427,,,residential
79.53,,"['2', '3']",primary
18.747,,1,residential
79.22300000000001,,2,primary
133.007,,,residential
79.84200000000001,,2,primary
17.824,,,residential
78.627,,2,primary
160.98600000000002,,,residential
78.27900000000001,,2,primary
20.144,,,residential
80.152,,"['2', '3']",primary
79.79299999999999,,2,primary
272.55400000000003,,,residential
18.418,,,primary
163.925,,"['2', '3']",primary
18.234,,,residential
85.773,,3,primary
39.542,,,secondary
53.55,,3,primary
18.121,,,secondary
79.441,,3,primary
86.071,,,secondary
18.311,,,residential
79.182,,"['2', '3']",primary
106.25500000000001,,,residential
78.851,,2,primary
20.383,,1,residential
80.438,,"['2', '3']",primary
142.603,,,residential
78.375,,2,primary
18.307,,,residential
79.32800000000002,,"['2', '3']",primary
184.13099999999997,,,secondary
18.306,,,secondary
95.72000000000001,,2,primary
18.307,,,residential
87.28800000000001,,,primary
17.439,,,tertiary
69.699,,2,primary
233.73,,,tertiary
11.365,,,residential
17.48,,,primary
40.871,,,primary
229.267,25 mph,1,residential
86.55,,,primary
189.464,,,residential
80.96499999999999,,,primary
86.55,,,primary
100.50999999999999,,,residential
84.106,,,primary
80.965,,,primary
159.138,,1,residential
84.138,,,primary
84.10600000000001,,,primary
38.164,,,residential
89.62700000000001,,,primary
84.13799999999999,,,primary
82.688,,,primary
89.62700000000001,,,primary
140.059,,,residential
86.73,25 mph,1,residential
69.184,,,primary
82.688,,,primary
129.163,25 mph,1,residential
18.767,,,primary
69.184,,,primary
79.05,,,primary
18.767,,,primary
122.55699999999999,25 mph,"['2', '3']",secondary
81.98700000000001,,4,primary
79.05,,,primary
86.109,,4,primary
162.111,25 mph,2,primary
81.98700000000001,,4,primary
90.97600000000001,,4,primary
70.993,,4,primary
73.842,,,tertiary
85.83099999999999,20 mph,2,secondary
78.85499999999999,,4,primary
70.993,,4,primary
94.724,,,residential
74.035,,4,primary
78.85499999999999,,4,primary
85.01199999999999,20 mph,,tertiary
105.485,,,residential
80.086,,4,primary
74.035,,4,primary
116.39099999999999,,,residential
56.037,,4,primary
80.086,,4,primary
84.929,20 mph,,residential
114.12400000000001,,4,primary
56.037,,4,primary
86.889,20 mph,,residential
135.03900000000002,,4,primary
114.12400000000001,,4,primary
84.927,20 mph,,residential
138.05300000000003,,4,primary
135.039,,4,primary
83.41499999999999,20 mph,,residential
26.086,,4,primary
138.053,,4,primary
134.519,,4,primary
26.086,,4,primary
106.97800000000001,,,tertiary
95.214,,4,primary
51.422,,4,primary
180.48399999999998,,,residential
176.286,,4,primary
153.18299999999996,,4,primary
160.666,,,residential
169.657,,4,primary
91.91900000000001,,4,primary
130.555,,,residential
81.51899999999999,,4,primary
169.65699999999998,,4,primary
33.574,,4,primary
81.51899999999999,,4,primary
122.00099999999999,,3,primary
97.948,,,primary
52.568,,4,primary
129.884,,4,primary
141.231,20 mph,,residential
129.884,,4,primary
80.693,,4,primary
119.22,,,tertiary
80.693,,4,primary
176.37900000000002,,4,primary
98.416,20 mph,,tertiary
117.545,,,tertiary
176.37900000000002,,4,primary
176.746,,4,primary
99.064,20 mph,,tertiary
117.05199999999999,,,primary
98.618,20 mph,,tertiary
131.20000000000002,,4,primary
176.746,,4,primary
108.988,20 mph,,tertiary
22.924999999999997,,4,primary
104.245,,,tertiary
131.20000000000002,,4,primary
189.014,,,residential
92.343,,4,primary
90.947,,4,primary
81.578,,4,primary
92.343,,4,primary
101.755,,,residential
96.467,,4,primary
81.578,,4,primary
66.147,,,tertiary
85.924,,4,primary
96.46699999999998,,4,primary
54.246,,4,primary
42.404,,,residential
85.92399999999999,,4,primary
81.48299999999999,,2,primary
11.51,,,residential
186.33700000000002,,3,primary
86.68299999999999,25 mph,3,secondary
155.16100000000003,25 mph,4,secondary
155.161,25 mph,4,secondary
144.94599999999997,25 mph,4,secondary
85.66300000000001,25 mph,3,secondary
17.31,25 mph,4,secondary
85.677,25 mph,3,primary
147.66,25 mph,4,secondary
154.927,25 mph,4,secondary
147.66000000000003,25 mph,4,secondary
87.31200000000001,25 mph,3,secondary
215.61599999999999,25 mph,,secondary
154.92700000000002,25 mph,4,secondary
85.05799999999999,25 mph,4,primary
215.616,25 mph,,secondary
228.24599999999998,25 mph,4,secondary
87.47999999999999,25 mph,4,primary
84.498,25 mph,"['4', '5']",primary
228.246,25 mph,4,secondary
217.186,25 mph,"['4', '3']",secondary
225.911,25 mph,4,residential
85.67999999999999,,,residential
87.606,,,residential
44.919999999999995,25 mph,1,residential
87.091,25 mph,1,unclassified
103.078,25 mph,1,unclassified
310.553,25 mph,1,residential
81.265,25 mph,"['2', '3']",secondary
273.113,25 mph,1,residential
87.869,25 mph,"['4', '5']",secondary
211.92399999999998,25 mph,"['2', '1']",residential
80.7,25 mph,"['4', '3']",secondary
77.073,25 mph,1,secondary
74.912,25 mph,,secondary
37.843999999999994,25 mph,3,secondary
19.625999999999998,25 mph,2,residential
57.577999999999996,25 mph,2,residential
69.152,25 mph,2,residential
129.98499999999999,25 mph,1,residential
88.80100000000002,25 mph,2,residential
81.753,25 mph,2,residential
116.83500000000001,25 mph,,residential
84.398,25 mph,,secondary
139.25,,1,residential
80.453,,4,secondary
79.752,,"['2', '3']",secondary
134.057,,1,residential
82.602,25 mph,2,tertiary
79.979,25 mph,2,tertiary
116.678,,1,residential
82.683,25 mph,2,secondary
80.776,25 mph,3,secondary
12.31,,1,residential
82.382,,,tertiary
104.911,25 mph,1,residential
28.233,25 mph,1,residential
52.983,25 mph,1,residential
54.473000000000006,25 mph,1,residential
81.443,25 mph,2,residential
142.361,25 mph,"['2', '1']",residential
155.69199999999998,25 mph,,residential
82.023,25 mph,2,secondary
302.28,,,residential
77.938,,"['2', '3']",secondary
15.288,,,residential
80.28999999999999,25 mph,2,primary
266.128,,,residential
79.663,25 mph,4,secondary
81.69399999999999,25 mph,4,secondary
268.054,,,residential
73.948,,,residential
80.124,,,residential
77.40599999999999,,,residential
157.05399999999997,,1,residential
78.369,,2,secondary
81.146,,1,residential
173.343,25 mph,1,residential
73.087,25 mph,4,secondary
131.525,25 mph,1,secondary
69.564,25 mph,2,residential
114.324,25 mph,,secondary
161.87,25 mph,2,secondary
67.29299999999999,25 mph,,residential
26.831,,,secondary
135.583,30 mph,"['4', '5']",trunk
161.87,25 mph,2,secondary
83.821,25 mph,2,residential
58.289,25 mph,4,residential
34.197,25 mph,4,residential
34.197,25 mph,4,residential
19.433999999999997,25 mph,2,residential
103.31700000000001,25 mph,2,residential
167.79199999999997,25 mph,2,residential
84.763,25 mph,2,residential
103.31700000000001,25 mph,2,residential
17.07,25 mph,2,secondary
127.50699999999999,25 mph,1,residential
69.585,25 mph,1,residential
141.07500000000002,25 mph,,residential
109.18599999999999,25 mph,,residential
69.475,25 mph,,secondary
79.208,25 mph,,secondary
69.62,25 mph,,residential
99.796,25 mph,,residential
143.758,25 mph,,residential
77.55199999999999,25 mph,4,primary
137.611,25 mph,,residential
77.246,25 mph,,residential
69.47,,,residential
141.29799999999997,25 mph,,residential
160.907,25 mph,1,residential
75.126,25 mph,3,secondary
309.394,25 mph,,residential
73.96100000000001,25 mph,5,secondary
274.039,25 mph,,residential
74.349,25 mph,3,secondary
273.56399999999996,25 mph,,residential
74.694,25 mph,"['4', '3']",secondary
278.277,25 mph,,residential
74.797,25 mph,,secondary
269.70399999999995,25 mph,,unclassified
74.252,25 mph,,primary
154.01500000000001,25 mph,1,residential
79.139,25 mph,3,secondary
146.278,25 mph,1,residential
80.282,25 mph,4,secondary
147.409,25 mph,1,residential
81.19200000000001,25 mph,3,primary
153.601,25 mph,1,residential
79.195,25 mph,3,secondary
215.313,25 mph,1,residential
80.96699999999998,,4,primary
231.141,25 mph,1,residential
79.28999999999999,25 mph,4,primary
215.345,25 mph,"['2', '3']",residential
81.404,25 mph,"['5', '6']",primary
19.548000000000002,25 mph,,residential
167.825,25 mph,,residential
26.017,25 mph,1,residential
173.77599999999998,,,tertiary
120.291,,,tertiary
82.764,,,tertiary
13.078,,,tertiary
173.77599999999998,,,tertiary
85.49,,3,primary
85.027,20 mph,,residential
117.52199999999999,20 mph,,tertiary
90.04200000000002,,,tertiary
86.68900000000001,20 mph,,tertiary
117.52199999999999,20 mph,,tertiary
162.74099999999999,20 mph,,tertiary
122.554,20 mph,,tertiary
86.68900000000001,20 mph,,tertiary
120.182,20 mph,,residential
122.55400000000002,20 mph,,tertiary
79.717,,"['2', '3']",secondary
150.385,,1,residential
93.679,25 mph,3,secondary
204.39100000000002,,1,residential
92.598,25 mph,2,secondary
61.961999999999996,,1,residential
80.01299999999999,25 mph,2,secondary
79.57499999999999,25 mph,2,secondary
139.918,,1,residential
78.96,,,residential
80.541,,,residential
133.897,,1,residential
79.378,,,residential
79.69600000000001,,,residential
9.949,25 mph,,primary
80.643,25 mph,2,primary
47.305,25 mph,3,primary
16.674,25 mph,,secondary
100.32000000000001,25 mph,,secondary
69.467,25 mph,3,primary
144.262,25 mph,,residential
70.507,25 mph,4,primary
16.888,25 mph,,primary
43.141999999999996,25 mph,3,primary
43.474000000000004,25 mph,4,primary
143.76899999999998,25 mph,,residential
68.23100000000001,25 mph,4,primary
17.284,25 mph,,residential
74.06899999999999,25 mph,3,primary
17.397,25 mph,,residential
143.81,25 mph,2,primary
143.813,25 mph,,residential
71.696,25 mph,4,primary
57.58,25 mph,,residential
75.015,25 mph,1,residential
37.052,25 mph,2,residential
64.283,25 mph,,residential
77.247,25 mph,1,residential
78.544,25 mph,1,residential
64.363,25 mph,,residential
131.691,25 mph,2,residential
149.563,25 mph,,residential
64.767,25 mph,,residential
77.036,25 mph,,residential
93.847,,,residential
45.629000000000005,,,residential
40.106,,,residential
46.7,25 mph,,residential
126.887,25 mph,,residential
70.6,25 mph,3,secondary
102.611,25 mph,,residential
67.34,25 mph,2,secondary
37.785,25 mph,,secondary
113.26800000000001,25 mph,1,residential
54.314,25 mph,1,residential
56.796,25 mph,1,residential
130.905,25 mph,1,residential
164.233,25 mph,1,residential
70.809,25 mph,1,residential
75.978,25 mph,1,residential
84.243,25 mph,5,primary
74.774,25 mph,4,primary
154.278,25 mph,1,residential
22.446,25 mph,4,secondary
78.73,25 mph,3,secondary
151.199,25 mph,,residential
78.61600000000001,25 mph,,primary
150.433,25 mph,,residential
154.755,25 mph,1,residential
78.623,25 mph,3,secondary
78.389,25 mph,5,primary
214.489,25 mph,,residential
128.951,25 mph,2,residential
77.829,25 mph,5,primary
100.506,25 mph,,residential
128.951,25 mph,2,residential
157.401,25 mph,4,primary
100.506,25 mph,,residential
184.033,20 mph,,tertiary
80.997,20 mph,,tertiary
80.722,,2,primary
84.688,,2,primary
79.418,25 mph,3,secondary
154.594,,,residential
79.71799999999999,25 mph,3,secondary
17.482,,,residential
79.697,25 mph,3,primary
147.373,,,residential
79.579,25 mph,3,secondary
155.0,,,residential
79.443,,4,primary
215.94800000000004,,,residential
78.934,25 mph,5,primary
78.264,25 mph,5,primary
138.81699999999998,,"['2', '3']",tertiary
79.70599999999999,25 mph,3,primary
154.628,25 mph,2,residential
70.276,25 mph,4,secondary
130.605,25 mph,,residential
68.907,25 mph,2,residential
95.36500000000001,25 mph,,residential
80.535,25 mph,,residential
25.445,25 mph,,residential
25.445,25 mph,,residential
79.21199999999999,25 mph,1,residential
72.309,25 mph,2,primary
80.643,25 mph,2,primary
79.181,25 mph,,residential
76.033,25 mph,2,primary
72.309,25 mph,2,primary
82.906,25 mph,,residential
75.91799999999999,25 mph,2,primary
76.033,25 mph,2,primary
90.432,25 mph,,residential
75.918,25 mph,2,primary
35.739000000000004,25 mph,2,primary
99.366,25 mph,1,secondary
35.739000000000004,25 mph,2,primary
67.242,25 mph,3,primary
80.193,25 mph,3,secondary
153.822,,,residential
81.04599999999999,25 mph,3,secondary
17.565,,,residential
80.799,25 mph,3,primary
148.085,,,residential
81.03299999999999,25 mph,3,secondary
154.305,,,residential
80.596,25 mph,4,primary
215.898,,,residential
81.82199999999999,25 mph,"['4', '5']",primary
228.08800000000002,,,residential
79.231,25 mph,5,primary
72.73700000000001,,,residential
44.2,25 mph,,residential
101.906,25 mph,1,residential
8.353,25 mph,1,residential
81.197,25 mph,"['2', '3']",secondary
93.675,25 mph,3,secondary
99.123,25 mph,,residential
78.37899999999999,25 mph,1,tertiary
90.675,25 mph,3,secondary
44.257,25 mph,3,primary
93.839,25 mph,1,secondary
129.669,25 mph,,residential
73.43400000000001,25 mph,3,primary
84.115,25 mph,4,primary
58.794999999999995,25 mph,,residential
113.575,25 mph,4,primary
63.476,25 mph,4,primary
17.328,25 mph,1,residential
155.898,25 mph,4,primary
85.78699999999999,25 mph,4,primary
63.342999999999996,25 mph,,residential
163.76500000000001,25 mph,1,residential
82.307,25 mph,4,primary
82.21799999999999,25 mph,4,primary
178.33800000000002,25 mph,1,residential
8.261,25 mph,4,primary
124.40299999999999,25 mph,1,residential
135.62800000000001,25 mph,1,residential
107.612,25 mph,1,residential
96.82,25 mph,4,secondary
61.937,25 mph,4,secondary
81.271,25 mph,4,secondary
135.549,25 mph,,residential
77.325,25 mph,4,secondary
140.885,25 mph,,residential
77.892,25 mph,4,secondary
64.472,25 mph,,residential
93.589,25 mph,4,secondary
46.586,25 mph,2,secondary
154.787,25 mph,1,secondary
60.93599999999999,25 mph,4,secondary
77.009,25 mph,4,secondary
308.55100000000004,25 mph,1,residential
274.019,25 mph,,unclassified
81.49699999999999,25 mph,4,secondary
80.806,25 mph,4,secondary
308.95300000000003,25 mph,1,residential
86.97099999999999,25 mph,4,secondary
309.33699999999993,25 mph,"['4', '2']",residential
273.846,25 mph,"['4', '2', '3']",residential
274.484,25 mph,1,residential
81.35,25 mph,4,secondary
310.32800000000003,25 mph,,residential
74.473,25 mph,"['4', '5']",secondary
273.928,25 mph,,residential
74.668,25 mph,,secondary
274.032,25 mph,,residential
74.631,25 mph,4,secondary
273.623,25 mph,,residential
78.157,25 mph,4,secondary
86.054,25 mph,"['4', '6']",secondary
309.01900000000006,25 mph,,residential
83.58800000000001,25 mph,4,secondary
309.193,25 mph,"['4', '6']",secondary
273.814,25 mph,4,secondary
273.638,25 mph,1,residential
79.03,25 mph,4,secondary
77.961,25 mph,"['4', '5']",secondary
310.46099999999996,25 mph,"['2', '1']",residential
274.14799999999997,25 mph,2,residential
78.38499999999999,25 mph,4,secondary
79.464,25 mph,"['4', '5']",secondary
170.43900000000002,25 mph,1,residential
110.237,25 mph,,tertiary
78.978,25 mph,"['4', '5']",secondary
78.426,25 mph,4,secondary
274.898,25 mph,,tertiary
78.44399999999999,25 mph,4,secondary
47.922,25 mph,1,unclassified
86.058,25 mph,4,secondary
276.752,25 mph,1,residential
308.464,25 mph,"['4', '5']",primary
